user_id,session_id,subscription_type,user_journey
463200,3030475,Monthly,Checkout->Checkout->Checkout->Checkout
463200,3438684,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463200,3439057,Monthly,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463200,3490413,Monthly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463200,3494999,Monthly,"Homepage->Log in->Log in->Log in"
463200,3532359,Monthly,"Homepage->Log in->Log in->Log in"
463200,3532371,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463224,3439477,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463224,3439524,Monthly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463224,3439530,Monthly,Checkout->Checkout->Checkout->Checkout
463224,3439543,Monthly,Checkout->Checkout
463226,3439467,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
463227,3439587,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463227,3439607,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463254,3441010,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
463277,3429023,Quarterly,"Homepage->Pricing->Pricing->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
463277,3429049,Quarterly,"Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Pricing->Pricing->Career tracks->Career tracks->Career tracks->Career tracks->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Upcoming courses->Upcoming courses->Pricing->Pricing->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses"
463277,3442809,Quarterly,"Courses->Pricing->Pricing->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463277,3451952,Quarterly,"Log in->Log in->Log in->Log in->Log in->Log in"
463277,3494919,Quarterly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Other"
463277,3494954,Quarterly,"Log in->Log in->Log in->Log in->Log in->Log in"
463277,3545156,Quarterly,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Other"
463277,3545160,Quarterly,"Log in->Log in->Log in->Log in->Log in->Log in"
463277,3545183,Quarterly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463277,3545202,Quarterly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463277,3545236,Quarterly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463277,3545239,Quarterly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463277,3545244,Quarterly,Checkout->Checkout->Checkout->Checkout
463289,3443307,Annual,"Homepage->Log in->Log in->Log in"
463289,3483100,Annual,"About us->Sign up->Sign up->Sign up->Sign up->Sign up"
463289,3483187,Annual,"About us->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Other"
463289,3513049,Annual,"Homepage->Log in->Log in->Log in"
463289,3538406,Annual,Homepage->Pricing
463289,3556230,Annual,"Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Career tracks->Courses->Courses->Courses->Career tracks->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Sign up->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Instructors->Homepage->Instructors->Homepage->Homepage->Homepage->Homepage->Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Homepage->Log in->Log in->Log in"
463289,3556427,Annual,"Log in->Log in"
463289,3556486,Annual,Coupon->Coupon->Coupon->Coupon
463289,3557422,Annual,"About us->Pricing->Pricing->Homepage"
463289,3557492,Annual,Other->Other
463289,3557498,Annual,Other->Other
463289,3557755,Annual,"Homepage->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses"
463289,3641638,Annual,"Homepage->Sign up->Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Upcoming courses->Upcoming courses->Resources center->Resources center->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up"
463289,3641678,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463339,3445361,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463347,3445728,Annual,Coupon->Coupon->Coupon->Coupon
463347,3464640,Annual,"Log in->Log in"
463347,3484130,Annual,"Log in->Log in->Log in->Log in"
463347,3484600,Annual,"Homepage->Log in->Log in->Log in"
463347,3580528,Annual,"Log in->Log in"
463347,3580586,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463347,3580638,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463385,3446865,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
463385,3446900,Annual,Homepage->Pricing
463411,3448000,Annual,"Resources center->Career track certificate->Career track certificate->Sign up"
463411,3448118,Annual,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up"
463411,3493205,Annual,"Other->Other->Other->Other->Other->Other->Other->Pricing->Pricing->Pricing->Pricing->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Course certificate->Course certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Log in->Log in->Log in"
463411,3493320,Annual,Checkout->Checkout->Checkout->Checkout
463411,3853651,Annual,"Log in->Log in"
463411,3853661,Annual,"Log in->Log in->Log in->Log in"
463411,3853669,Annual,"Log in->Log in"
463411,3870972,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463411,3873145,Annual,Coupon->Coupon
463421,3230346,Annual,"Homepage->Pricing->Pricing->Sign up"
463421,3448659,Annual,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up"
463421,3480144,Annual,"Career tracks->Sign up->Sign up->Pricing->Pricing->Checkout->Sign up->Pricing"
463421,3480565,Annual,"Log in->Log in"
463421,3496049,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463421,3496356,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463421,3496364,Annual,"Log in->Log in->Log in->Log in->Log in->Log in"
463421,3500014,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463421,3500023,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463432,3449019,Monthly,"Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up"
463432,3464117,Monthly,"Pricing->Career track certificate->Career track certificate->Sign up->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Sign up->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks"
463432,3464240,Monthly,Pricing->Checkout->Pricing->Pricing
463432,3476213,Monthly,"Homepage->Log in->Log in->Log in"
463432,3476222,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463432,3476385,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463432,3476526,Monthly,Checkout->Checkout
463432,3483044,Monthly,"Homepage->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Log in->Log in->Log in"
463432,3483104,Monthly,"Other->Resources center->Resources center->Resources center->Resources center->Resources center"
463432,3483213,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463477,3451040,Annual,"Homepage->Homepage->Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Courses->Courses->Courses->Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up"
463477,3769297,Annual,Coupon->Coupon->Coupon->Coupon
463513,3451847,Monthly,Homepage->Pricing->Pricing->Pricing->Pricing->Courses->Courses->Courses->Courses->Courses
463513,3452893,Monthly,Courses->Pricing->Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463513,3452927,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463513,3452940,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463570,3455622,Annual,Coupon->Coupon->Coupon->Coupon
463570,3455678,Annual,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up"
463640,3459737,Annual,Checkout->Checkout->Checkout->Checkout
463640,3459853,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463693,3463119,Annual,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463693,3471686,Annual,"Log in->Log in->Log in->Log in->Log in->Log in"
463693,3483738,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in"
463693,3484126,Annual,Checkout->Checkout->Checkout->Checkout
463722,3456340,Annual,"Homepage->Sign up->Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Homepage->Sign up->Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
463722,3456486,Annual,"Homepage->Sign up->Sign up->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses"
463722,3456507,Annual,"Homepage->Sign up"
463722,3456544,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Homepage->Homepage->Homepage->Homepage
463722,3464368,Annual,"Homepage->Sign up->Sign up->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Sign up->Sign up->Sign up->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Sign up->Sign up"
463722,3464556,Annual,"Homepage->Pricing->Pricing->Homepage->Homepage->Career track certificate->Career track certificate->Sign up->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Homepage->Homepage->Homepage->Homepage"
463722,3464820,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
463722,3464834,Annual,"Homepage->Sign up->Homepage->Homepage->Homepage->Homepage"
463728,3465104,Monthly,"Other->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up"
463728,3465724,Monthly,"Log in->Log in"
463728,3498361,Monthly,"Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Pricing->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up"
463728,3498380,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463728,3498400,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463728,3498453,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463728,3498775,Monthly,Checkout->Checkout
463779,3467911,Monthly,"Courses->Log in->Log in->Log in"
463779,3494431,Monthly,"Log in->Log in"
463779,3495739,Monthly,Checkout->Checkout
463779,3495754,Monthly,Checkout->Checkout->Checkout->Checkout
463827,3469342,Annual,"Pricing->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Pricing->Pricing->Pricing->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up"
463827,3471393,Annual,"Homepage->Log in->Log in->Log in"
463827,3772555,Annual,"Homepage->Log in->Log in->Log in"
463827,3772681,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
463827,3782638,Annual,"Log in->Log in"
463827,3782649,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463832,3469476,Monthly,"Other->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Homepage->Homepage->Homepage->Sign up->Homepage->Homepage->Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463832,3525143,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463832,3525165,Monthly,Checkout->Checkout
463897,3472217,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463897,3523271,Monthly,"Other->Log in->Log in->Log in"
463897,3523300,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463897,3523599,Monthly,Checkout->Checkout
463897,3523641,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463897,3523664,Monthly,"Homepage->Log in->Homepage->Log in->Homepage->Career track certificate->Homepage->Log in->Homepage->Pricing"
463897,3523762,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463917,3473194,Annual,Other->Other
463917,3531657,Annual,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463917,3548358,Annual,"Log in->Log in"
463917,3587731,Annual,"Log in->Log in"
463917,3611107,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463917,3611155,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
463935,3473821,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
463935,3532941,Monthly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463935,3606707,Monthly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
463935,3644577,Monthly,"Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up"
463935,3644601,Monthly,"Log in->Log in"
463935,3670112,Monthly,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
463972,3474984,Monthly,"Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up"
463972,3475541,Monthly,Pricing->Checkout->Pricing->Checkout
463972,3475581,Monthly,"Course certificate->Sign up->Sign up->Sign up->Sign up->Log in->Log in->Log in"
463972,3484114,Monthly,"Homepage->Log in->Log in->Log in"
463972,3485192,Monthly,Checkout->Checkout->Checkout->Checkout
464079,3479278,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up"
464079,3483545,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
464103,3479596,Monthly,"Career track certificate->Sign up"
464103,3479754,Monthly,"Homepage->Career tracks->Career tracks->Career tracks->Homepage->Homepage"
464103,3479767,Monthly,Homepage->Other
464103,3480465,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
464103,3481879,Monthly,"Homepage->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
464103,3492400,Monthly,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
464103,3507336,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
464203,3483960,Annual,Other->Other
464203,3666863,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
464290,3481714,Annual,Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses
464290,3487485,Annual,"Courses->Sign up->Sign up->Sign up->Sign up->Sign up"
464290,3500167,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
464290,3501552,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
464327,3490028,Monthly,"Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
464327,3764260,Monthly,Homepage->Pricing->Pricing->Checkout
464327,3769863,Monthly,"Courses->Courses->Courses->Upcoming courses->Courses->Upcoming courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses"
464327,3769978,Monthly,Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses
464327,3770054,Monthly,"Career tracks->Career tracks"
464327,3860225,Monthly,"Log in->Log in"
464327,3881565,Monthly,"Courses->Log in"
464327,3890131,Monthly,"Homepage->Log in"
464327,3900513,Monthly,"Homepage->Log in"
464327,3914660,Monthly,"Homepage->Log in"
464327,3916760,Monthly,"Log in->Log in"
464327,3934961,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
464385,3493074,Monthly,"Homepage->Career track certificate->Career track certificate->Sign up->Career track certificate->Pricing->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up"
464385,3529320,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
464451,3462932,Monthly,"Homepage->Course certificate->Course certificate->Course certificate->Course certificate->Sign up->Course certificate->Pricing->Pricing->Checkout->Pricing->Pricing"
464451,3463426,Monthly,"Pricing->Pricing->Pricing->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Sign up->Sign up"
464451,3496163,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
464451,3848552,Monthly,"Log in->Log in->Log in->Log in"
464451,3858637,Monthly,Checkout->Checkout->Checkout->Checkout
464483,3428124,Monthly,"Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Homepage->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Pricing"
464483,3497589,Monthly,"Homepage->Course certificate->Course certificate->Resources center->Resources center->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Career tracks->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Sign up->Career track certificate->Pricing->Pricing->Pricing->Pricing->Resources center->Resources center->Upcoming courses->Upcoming courses->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Success stories->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Sign up->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
464483,3508856,Monthly,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
464483,3510735,Monthly,"Homepage->About us->About us->Pricing->Pricing->Pricing->Pricing->Pricing->Pricing->Pricing"
464483,3533151,Monthly,Checkout->Checkout
464483,3533190,Monthly,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
464483,3533197,Monthly,Checkout->Checkout
464521,3448199,Monthly,"Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Pricing"
464521,3448238,Monthly,"Pricing->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks"
464521,3448317,Monthly,"Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses"
464521,3448338,Monthly,"Career tracks->Courses->Courses->Courses"
464521,3449011,Monthly,"Career tracks->Courses->Career tracks->Courses->Courses->Courses"
464521,3452924,Monthly,"Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks"
464521,3452926,Monthly,"Courses->Career tracks->Career tracks->Career tracks"
